"id","earnings","occ","ability","age","region","female","education","exp"
6289,3877,10,94,42,4,0,15,26
6290,5304.25,46,91,33,3,0,14,13
6291,4817.7,51,56,36,2,1,6,23
6292,3264.75,4,97,32,1,0,12,18
6293,3726.25,33,37,32,1,0,4,23
6294,4219.75,32,83,34,3,0,10,22
6295,4232.75,22,81,48,1,0,11,36
6296,4007.7,25,88,34,2,1,12,17
6297,3955.45,25,91,43,3,1,9,31
6298,3151.75,12,66,40,3,0,10,24
6299,5288.45,38,79,49,1,1,12,35
6300,2321.5,3,38,38,2,0,4,31
6301,2561,4,60,42,4,0,6,32
6302,4116.2,29,73,30,2,1,12,14
6303,4161.25,47,20,47,1,0,2,43
6304,4064.45,40,51,40,1,1,8,27
6305,2205.2,9,33,37,2,1,3,30
6306,2835.75,17,30,35,3,0,4,24
6307,3282.95,7,70,32,3,1,10,16
6308,4009.2,34,52,39,4,1,8,30
6309,4191.75,40,26,33,1,0,4,24
6310,5674.25,43,90,44,1,0,12,31
6311,3410.95,16,69,40,3,1,12,26
6312,1720.25,5,30,40,1,0,3,35
6313,5262.25,48,86,44,1,0,10,29
6314,4129.7,19,96,32,4,1,11,17
6315,3268.95,24,34,43,1,1,4,34
6316,4085.75,25,83,36,1,0,9,24
6317,2873.95,4,71,40,3,1,9,24
6318,3673.25,17,64,46,1,0,9,33
6319,3820.7,29,67,33,2,1,8,21
6320,3716.7,22,71,39,2,1,7,31
6321,4378.45,48,46,36,1,1,7,25
6322,4818.95,35,76,33,1,1,11,20
6323,2978.75,3,82,40,3,0,8,28
6324,2965,10,84,48,2,0,9,32
6325,5133.45,42,90,39,1,1,9,29
6326,3820,5,92,44,4,0,15,22
6327,3535.45,12,98,45,1,1,11,29
6328,3753.95,31,41,37,1,1,6,30
6329,2683.2,2,56,42,4,1,5,36
6330,3136,24,34,31,4,0,3,22
6331,2580.7,8,39,37,4,1,5,31
6332,2076.25,3,22,45,1,0,3,35
6333,3687.2,37,21,35,2,1,3,30
6334,4553.75,46,60,42,3,0,10,28
6335,4223.5,42,21,40,2,0,2,37
6336,3020.45,10,50,48,1,1,8,33
6337,4360.95,43,62,44,1,1,7,34
6338,4081.95,19,95,33,1,1,9,20
6339,3359.95,31,37,38,1,1,3,30
6340,3714.7,9,80,45,4,1,13,31
6341,4897.25,41,57,33,1,0,8,21
6342,4403.75,48,49,49,3,0,5,42
6343,4733.95,48,26,32,3,1,3,24
6344,3483.95,29,34,44,3,1,3,38
6345,4288.95,22,89,40,1,1,12,26
6346,3558,37,38,33,4,0,3,28
6347,4716.25,48,28,32,3,0,5,23
6348,3635.45,24,59,43,1,1,6,35
6349,4565.25,47,55,39,1,0,7,29
6350,2504.7,9,45,33,4,1,7,25
6351,3557.25,31,56,33,1,0,9,21
6352,3612.7,35,43,37,4,1,6,29
6353,4381.5,44,63,48,2,0,9,35
6354,4457.5,43,67,43,4,0,10,29
6355,4730.7,46,29,40,2,1,3,35
6356,2305,3,29,36,4,0,3,26
6357,4068.25,40,32,32,3,0,5,25
6358,2999.25,19,59,46,1,0,6,37
6359,4285.45,43,35,46,1,1,6,33
6360,3590.45,28,79,37,1,1,8,25
6361,4880.45,40,81,43,1,1,10,31
6362,3615.7,15,77,34,4,1,13,19
6363,4612.5,44,66,35,2,0,7,23
6364,2812,4,56,42,4,0,9,28
6365,2952.2,19,58,35,2,1,7,24
6366,3895.75,20,57,48,1,0,7,36
6367,3968.5,49,33,30,4,0,4,23
6368,3851.7,26,60,45,2,1,6,37
6369,4148.7,35,79,31,4,1,13,17
6370,4247,48,25,39,2,0,4,28
6371,4120.45,31,74,35,1,1,8,23
6372,2698.95,11,56,40,1,1,6,30
6373,3850.25,25,71,31,3,0,7,17
6374,2633.25,5,62,38,3,0,9,27
6375,5792.45,48,93,41,1,1,10,29
6376,3775.95,32,72,33,3,1,7,20
6377,3988.95,43,33,45,3,1,4,38
6378,2719,9,38,38,2,0,5,32
6379,4322.5,38,52,49,4,0,7,41
6380,3898,35,50,34,4,0,7,20
6381,4564.5,37,61,46,4,0,7,37
6382,3810,31,52,47,2,0,5,36
6383,3081.45,15,76,30,1,1,13,15
6384,2762.7,7,82,33,2,1,11,17
6385,3575.75,22,37,39,1,0,6,32
6386,3955.5,34,62,46,4,0,6,35
6387,4449.45,48,34,43,3,1,3,37
6388,2181.95,15,29,35,3,1,3,26
6389,3113.25,6,77,32,1,0,11,15
6390,3717,14,70,40,4,0,8,30
6391,3506.2,34,36,36,4,1,4,30
6392,4530.2,50,31,33,2,1,5,22
6393,1945.7,2,37,42,2,1,5,31
6394,3720.2,17,95,31,2,1,10,14
6395,4442.95,39,43,46,1,1,6,34
6396,3822.7,39,23,45,4,1,3,39
6397,2597.7,10,70,44,2,1,7,33
6398,4989.75,41,75,42,3,0,7,30
6399,3592.45,30,30,39,3,1,5,31
6400,4167.7,25,70,35,4,1,11,21
6401,3230.45,16,84,32,1,1,13,17
6402,3710.25,12,93,32,3,0,10,19
6403,3354.7,18,97,31,4,1,9,17
6404,5336.75,48,69,41,3,0,7,30
6405,4643.7,35,94,47,4,1,14,31
6406,3340.75,27,25,40,1,0,3,36
6407,3362.25,21,73,36,1,0,7,23
6408,4704.2,46,40,31,2,1,4,24
6409,3327.7,16,50,38,4,1,6,27
6410,3642.5,15,83,39,2,0,8,25
6411,2534,12,59,36,4,0,7,24
6412,5048.25,48,86,41,3,0,11,27
6413,3882.75,21,51,44,1,0,7,30
6414,3857.45,35,41,46,1,1,5,39
6415,4530.45,35,83,31,3,1,9,19
6416,4672.5,26,90,44,2,0,14,27
6417,2970.7,24,24,31,2,1,3,27
6418,4505.2,34,81,31,4,1,10,14
6419,2737.95,5,70,45,3,1,9,34
6420,3662.95,41,30,37,3,1,3,28
6421,2384.95,3,55,40,1,1,7,28
6422,3671.75,20,65,30,1,0,11,16
6423,3837.95,20,61,38,1,1,10,24
6424,3088.5,21,55,47,2,0,6,39
6425,3118.2,14,66,44,4,1,8,30
6426,4339,29,72,30,4,0,11,14
6427,4151.75,46,23,32,1,0,3,26
6428,3777,21,96,45,4,0,13,30
6429,4222,25,95,37,2,0,11,24
6430,3787.75,28,31,34,3,0,4,26
6431,1933.75,3,36,39,1,0,4,28
6432,4275.95,36,75,36,1,1,12,20
6433,5062.7,45,74,49,4,1,9,37
6434,4127.45,29,91,39,1,1,11,23
6435,4841.95,46,53,47,1,1,9,32
6436,4127.5,19,84,45,4,0,13,27
6437,3696.95,42,36,37,1,1,3,32
6438,4862.2,37,93,43,4,1,13,26
6439,3524.75,25,33,36,3,0,4,26
6440,3375.45,29,51,30,1,1,8,19
6441,4498.5,36,73,39,4,0,7,27
6442,4004.75,50,24,47,3,0,3,40
6443,5208.5,47,82,31,4,0,12,17
6444,2952.75,16,36,38,1,0,5,32
6445,4314.25,34,42,48,3,0,7,39
6446,3486.95,10,87,46,3,1,13,30
6447,4853.45,46,63,43,3,1,10,29
6448,3354.2,24,24,40,4,1,3,32
6449,2846.2,5,67,43,2,1,10,30
6450,3776.95,29,47,36,1,1,7,26
6451,2990.45,15,78,34,3,1,12,15
6452,4056.75,36,31,33,1,0,3,28
6453,3848.75,20,58,36,3,0,8,24
6454,3272.5,15,88,37,2,0,11,25
6455,4243.2,17,89,49,4,1,15,32
6456,1810.75,5,32,43,3,0,5,34
6457,2942.2,14,81,34,4,1,11,18
6458,1656.7,6,20,40,2,1,2,31
6459,3086.25,18,33,35,1,0,4,27
6460,2026.75,11,35,32,1,0,5,24
6461,3345.75,24,23,34,1,0,2,28
6462,4139.5,25,67,30,4,0,7,17
6463,4069.7,29,75,44,4,1,9,29
6464,4329.45,43,69,41,3,1,8,27
6465,4793,36,76,38,2,0,13,24
6466,4240.95,27,81,43,1,1,14,24
6467,3964.95,40,24,31,1,1,3,22
6468,3625.95,40,31,43,1,1,3,38
6469,3246.95,23,56,45,3,1,9,34
6470,4171.75,21,88,31,1,0,14,16
6471,3429.75,27,38,30,3,0,6,18
6472,5334.25,46,82,49,3,0,14,33
6473,3196.5,23,41,30,2,0,5,19
6474,3335.2,32,24,33,2,1,3,28
6475,3879.95,18,53,47,3,1,9,36
6476,5063.2,49,68,33,4,1,9,18
6477,3033.25,5,73,35,3,0,10,21
6478,2836.45,13,26,43,1,1,3,33
6479,2799.25,16,26,46,3,0,2,41
6480,5224.95,49,44,41,3,1,6,28
6481,5519.75,50,70,42,3,0,7,30
6482,3665.5,24,85,43,2,0,11,29
6483,4336.25,37,35,45,3,0,4,35
6484,1809.95,7,25,31,1,1,3,24
6485,4779.45,41,81,39,1,1,11,23
6486,5412.95,47,83,32,1,1,12,14
6487,4380,38,64,35,2,0,11,22
6488,3580.7,29,42,42,4,1,5,33
6489,3138.45,32,27,35,3,1,4,25
6490,5271.25,39,77,39,3,0,13,21
6491,4616.45,41,49,30,1,1,6,23
6492,4595.5,40,81,31,2,0,8,19
6493,3085,16,32,33,4,0,3,24
6494,3974.7,12,87,40,2,1,15,19
6495,5760.2,51,98,39,2,1,16,20
6496,3742.25,25,60,40,3,0,7,31
6497,5381.2,50,96,46,2,1,11,28
6498,4736.2,49,42,36,2,1,7,24
6499,4462.95,44,78,33,3,1,9,22
6500,3931.75,32,79,49,1,0,8,38
6501,4235.95,29,75,40,1,1,8,26
6502,2712.5,9,23,39,4,0,2,35
6503,3495.5,28,48,39,2,0,7,29
6504,2825.5,2,55,37,4,0,9,23
6505,2927.5,18,52,43,2,0,6,33
6506,4040,20,86,41,2,0,12,24
6507,3646.25,31,66,36,3,0,10,23
6508,3437.5,20,59,43,2,0,8,29
6509,3007.2,13,53,36,4,1,6,28
6510,5652.25,40,96,48,3,0,16,29
6511,4510.75,31,87,41,1,0,9,28
6512,3044.2,4,95,32,4,1,13,12
6513,3707.2,21,66,38,4,1,10,26
6514,4387.5,34,62,45,2,0,7,31
6515,2733.7,6,60,44,4,1,10,27
6516,2273.25,9,28,39,1,0,3,33
6517,5324,35,97,41,4,0,12,26
6518,3138.45,6,92,46,3,1,13,27
6519,3847.25,23,74,32,3,0,8,17
6520,3952.45,26,59,39,3,1,10,27
6521,3981,32,64,41,4,0,10,28
6522,3022.75,10,88,36,1,0,13,20
6523,4135.5,27,83,44,4,0,13,25
6524,3163.45,21,51,43,1,1,5,35
6525,4366.95,41,75,41,3,1,10,24
6526,4262.25,47,22,37,3,0,3,33
6527,4548.25,45,27,34,3,0,2,25
6528,1690,5,31,33,2,0,3,28
6529,3306.45,20,41,39,3,1,4,33
6530,2736.45,4,96,35,1,1,11,21
6531,5505.2,52,95,36,4,1,16,14
6532,2524.75,1,48,35,1,0,8,20
6533,3178.75,23,34,32,1,0,4,24
6534,3349.2,33,28,33,2,1,2,28
6535,3376.5,33,25,43,4,0,4,35
6536,3864.2,44,24,31,2,1,2,24
6537,4457.5,31,96,45,4,0,15,27
6538,4124.95,36,25,48,1,1,3,42
6539,2901.2,16,49,35,2,1,6,26
6540,4910.75,38,76,35,1,0,11,20
6541,3188.75,18,62,38,3,0,7,30
6542,2720.5,13,61,32,4,0,7,19
6543,2605.45,13,47,49,1,1,7,39
6544,3423,17,94,33,2,0,16,10
6545,3617.25,43,22,44,3,0,2,37
6546,4698.25,35,83,44,3,0,10,31
6547,2723.45,3,55,30,3,1,7,21
6548,4009.95,27,80,31,3,1,8,22
6549,5101,46,66,49,4,0,6,36
6550,4963.7,46,39,48,2,1,5,41
6551,4545,34,89,42,2,0,13,28
6552,3692,11,72,45,4,0,10,28
6553,3391.5,36,26,33,4,0,2,25
6554,3056,19,20,39,2,0,2,30
6555,4506.7,39,64,45,4,1,11,33
6556,4364.2,46,41,47,4,1,4,42
6557,3813.2,36,47,44,2,1,7,36
6558,4028.5,36,42,41,2,0,4,33
6559,3576.2,24,36,42,2,1,3,38
6560,2517.95,13,27,35,3,1,3,30
6561,3591.75,30,52,44,3,0,5,36
6562,4186.75,30,94,32,3,0,14,12
6563,4323,23,87,49,2,0,13,34
6564,3922.25,19,57,45,3,0,8,33
6565,3712.7,29,33,34,4,1,3,29
6566,4250.25,31,99,34,1,0,16,15
6567,5551.95,43,80,48,3,1,10,36
6568,4411,31,92,40,2,0,11,22
6569,4134.75,24,68,48,1,0,10,34
6570,4017.45,16,90,48,3,1,15,29
6571,4984.75,35,99,39,1,0,13,22
6572,4673.75,34,81,31,3,0,12,18
6573,3744,39,25,32,4,0,3,24
6574,5162.95,50,59,35,1,1,6,28
6575,3961.75,26,42,40,1,0,7,28
6576,3618.75,26,77,32,3,0,12,18
6577,4380.25,26,80,31,1,0,9,21
6578,5469.7,44,96,42,2,1,14,25
6579,4100.75,22,62,44,3,0,8,32
6580,4113.2,33,79,39,4,1,13,24
6581,2560.7,14,44,31,4,1,5,19
6582,2924.5,11,76,49,4,0,8,39
6583,4400.2,38,54,43,4,1,7,32
6584,3651.5,8,95,45,4,0,9,29
6585,4812.75,41,78,37,3,0,8,24
6586,3511.95,17,62,44,1,1,11,28
6587,2699.2,3,79,31,2,1,9,20
6588,2930.7,6,94,44,4,1,12,29
6589,3366.7,15,53,41,2,1,7,33
6590,4859.75,37,73,43,3,0,7,32
6591,4382.95,23,98,43,1,1,11,28
6592,3542.5,20,94,38,2,0,14,23
6593,4277.7,43,73,37,2,1,7,29
6594,1868.95,3,31,41,3,1,4,34
6595,4498,46,67,37,2,0,11,22
6596,4511.2,29,66,41,4,1,8,32
6597,3659.95,27,70,32,3,1,8,18
6598,3379.45,17,96,34,1,1,11,19
6599,3352,21,47,45,2,0,5,38
6600,3732.45,27,33,30,1,1,5,21
6601,5331.25,48,71,32,1,0,8,19
6602,3636.5,23,82,30,2,0,10,17
6603,2933.25,6,81,46,1,0,9,31
6604,4428.2,27,83,37,4,1,13,22
6605,2974.75,14,33,42,3,0,4,36
6606,3531.2,22,89,32,4,1,9,20
6607,3646.5,27,33,45,4,0,5,37
6608,2342.45,2,25,41,3,1,2,35
6609,2314,7,58,34,4,0,10,22
6610,3846.45,31,52,39,3,1,7,29
6611,3822.95,18,92,43,3,1,12,26
6612,4633.25,40,64,47,3,0,7,39
6613,2716.45,9,65,41,1,1,10,29
6614,4229.2,31,82,37,4,1,12,22
6615,3317.45,13,61,47,1,1,7,37
6616,2600.75,7,44,36,3,0,6,24
6617,5107.5,46,66,41,4,0,7,31
6618,4049,44,37,31,2,0,4,20
6619,3487.25,36,23,35,1,0,3,29
6620,3105,10,36,44,2,0,5,34
6621,2956,6,72,41,2,0,10,24
6622,3253.5,15,57,35,2,0,9,21
6623,4171.25,47,24,39,3,0,3,31
6624,3971,29,71,31,4,0,10,16
6625,3815.5,21,87,38,4,0,14,21
6626,1822.7,7,27,31,2,1,2,25
6627,2414.95,4,60,42,1,1,8,32
6628,3486.7,5,72,47,4,1,11,29
6629,3020,30,20,47,4,0,2,44
6630,3592.75,25,33,48,3,0,5,42
6631,3034.5,10,81,36,2,0,8,25
6632,3404.95,24,37,49,3,1,5,38
6633,2455.95,4,42,44,3,1,5,36
6634,2645.7,9,50,41,2,1,8,31
6635,4647,46,73,36,4,0,11,24
6636,5647.2,50,85,35,2,1,11,20
6637,2837.25,4,70,37,1,0,9,27
6638,3495.45,14,93,45,3,1,14,29
6639,2033.7,10,37,32,4,1,4,21
6640,2466.2,7,25,39,2,1,4,34
6641,4144.95,35,66,47,1,1,9,34
6642,3539.45,38,41,38,3,1,4,33
6643,3288.5,27,35,44,2,0,4,37
6644,5167.45,39,70,37,3,1,12,23
6645,2219.7,10,26,39,4,1,3,29
6646,4360.5,28,73,32,2,0,12,17
6647,4328.75,29,53,44,1,0,7,34
6648,2897,31,27,30,4,0,2,26
6649,2796.25,6,83,41,3,0,14,25
6650,2330.5,7,23,43,4,0,3,35
6651,4310.45,49,45,37,3,1,7,27
6652,6296.25,50,93,47,3,0,15,25
6653,2918.75,14,71,40,1,0,12,26
6654,5264.7,44,89,35,4,1,11,21
6655,2244.5,2,55,32,2,0,7,19
6656,5094,37,79,42,2,0,11,26
6657,2985.5,28,40,34,2,0,5,23
6658,3837.25,42,24,41,3,0,3,37
6659,4194.25,39,60,47,1,0,8,37
6660,2556.75,8,28,32,3,0,4,26
6661,3712.45,31,72,40,1,1,8,25
6662,3602.95,18,64,48,3,1,7,38
6663,4293.95,27,99,43,3,1,11,30
6664,2966.7,26,26,37,2,1,3,33
6665,2621.25,5,23,45,1,0,3,35
6666,4965.75,50,94,34,3,0,9,22
6667,3647.2,17,96,38,2,1,13,18
6668,4935.7,44,53,40,4,1,5,33
6669,4674.95,37,74,49,3,1,10,32
6670,5244.25,47,54,43,1,0,6,33
6671,3097.25,7,88,47,3,0,15,27
6672,3028.2,20,43,36,4,1,7,24
6673,2851.45,8,87,35,1,1,15,17
6674,3784,7,99,33,4,0,13,18
6675,3235.75,23,25,31,3,0,3,26
6676,4043.95,31,74,45,3,1,9,34
6677,3400.5,30,31,48,2,0,4,39
6678,4418.75,38,53,33,1,0,8,22
6679,2758,3,74,33,2,0,12,14
6680,4091.5,35,76,36,4,0,12,23
6681,4134.45,45,28,42,3,1,3,37
6682,3181.2,16,62,38,2,1,7,30
6683,3285,24,39,46,2,0,5,40
6684,3252.75,11,55,38,1,0,9,22
6685,2038.5,4,30,31,4,0,4,25
6686,2943.95,8,61,40,3,1,9,24
6687,3634.2,27,50,43,2,1,6,34
6688,2723.25,11,29,46,3,0,4,35
6689,3946.95,26,79,44,3,1,8,32
6690,3867.7,42,41,42,4,1,4,31
6691,4189.25,14,90,48,3,0,12,29
6692,3300.45,13,56,41,1,1,9,31
6693,2128.95,8,22,36,3,1,3,30
6694,3826.2,15,76,40,4,1,9,28
6695,4869,41,44,47,2,0,7,34
6696,3742.45,25,45,32,1,1,7,23
6697,3862.5,11,91,48,4,0,10,35
6698,3118,10,87,35,2,0,14,16
6699,4651.45,37,85,45,3,1,13,31
6700,3811.7,26,50,49,2,1,5,37
6701,4645.7,21,96,48,2,1,12,35
6702,3262.75,6,76,41,3,0,12,26
6703,2574.2,5,55,44,2,1,7,32
6704,2073,8,33,42,4,0,3,38
6705,3462.45,29,38,41,1,1,4,33
6706,4798.2,43,47,39,4,1,4,34
6707,3260.5,12,91,47,2,0,9,37
6708,2716.2,5,52,48,2,1,7,40
6709,5117.25,51,87,42,3,0,11,25
6710,3694.45,17,81,33,3,1,8,21
6711,3034.75,17,45,43,1,0,6,34
6712,4494.25,23,82,40,1,0,13,23
6713,4293.75,31,57,42,3,0,7,32
6714,5088.2,51,85,39,2,1,9,28
6715,4200.5,21,66,42,4,0,10,31
6716,4178.45,22,97,45,3,1,11,27
6717,3249.5,22,42,42,4,0,4,33
6718,5295.95,41,91,41,3,1,15,20
6719,3643.25,31,45,38,1,0,5,31
6720,3742.45,31,43,39,3,1,4,33
6721,4057.7,46,23,40,4,1,2,31
6722,3109.2,22,48,32,2,1,8,22
6723,2793,2,86,34,4,0,11,20
6724,3395.25,15,82,47,3,0,10,31
6725,3693.75,16,78,48,3,0,8,34
6726,2706.2,16,25,37,4,1,2,34
6727,4179.25,27,75,45,1,0,8,35
6728,3777,23,68,38,2,0,11,20
6729,3917.75,23,88,35,1,0,11,20
6730,4656.95,46,32,40,1,1,3,30
6731,3800.7,17,75,36,4,1,8,25
6732,4157.25,27,49,47,1,0,8,37
6733,4927,38,77,31,2,0,7,18
6734,4501,41,55,47,4,0,6,38
6735,3603.5,19,51,42,4,0,6,35
6736,3005.2,18,25,35,2,1,4,24
6737,2567.95,11,36,46,1,1,6,34
6738,4346.2,40,68,30,2,1,11,16
6739,2688.95,6,93,35,1,1,12,16
6740,2573.95,8,21,33,1,1,3,28
6741,3240.45,5,84,34,3,1,13,19
6742,3513.75,43,20,49,1,0,2,44
6743,3092.2,4,54,41,4,1,7,28
6744,2060.75,1,44,36,1,0,7,28
6745,4285.95,38,73,42,1,1,11,26
6746,4758.5,39,89,45,4,0,13,25
6747,1899.75,8,26,37,1,0,2,28
6748,4056,12,99,44,4,0,13,26
6749,3560.7,11,66,45,4,1,7,35
6750,3027.25,9,43,32,3,0,6,19
6751,3913.75,25,72,40,3,0,9,24
6752,3472.7,22,53,38,4,1,7,27
6753,4249.7,36,42,43,4,1,6,35
6754,2123.95,2,50,35,3,1,5,26
6755,4370,49,44,49,4,0,6,40
6756,3685.5,25,53,41,2,0,9,31
6757,3834,19,94,44,4,0,11,32
6758,5555,49,64,49,2,0,10,34
6759,1954.5,9,20,35,2,0,3,25
6760,5034.7,48,34,47,4,1,4,39
6761,4815.95,43,80,43,1,1,8,28
6762,5825.7,50,79,41,4,1,12,23
6763,2563,2,63,36,2,0,11,20
6764,2182.2,10,38,31,4,1,4,22
6765,4132.75,31,75,30,3,0,11,12
6766,3261.95,24,52,48,1,1,7,34
6767,4084,36,38,37,2,0,5,30
6768,5220.45,49,83,38,1,1,13,23
6769,3434.2,11,70,34,2,1,7,22
6770,4249.5,28,51,41,4,0,6,29
6771,3009.45,18,49,36,1,1,5,27
6772,2340.75,17,29,48,3,0,3,42
6773,3990.45,31,28,44,3,1,4,39
6774,4397.2,48,26,40,4,1,3,32
6775,3568.25,12,68,44,1,0,8,29
6776,3671.5,29,66,30,4,0,8,21
6777,3672.7,9,89,35,2,1,13,19
6778,5098.5,37,87,38,2,0,9,25
6779,5049.5,46,51,36,4,0,5,29
6780,5457.45,47,70,46,3,1,7,35
6781,4450.25,47,68,30,3,0,7,21
6782,2441.2,4,65,46,2,1,11,32
6783,2699.45,11,39,38,1,1,6,29
6784,5232,45,93,30,4,0,15,14
6785,2432.95,14,33,47,3,1,5,40
6786,4064.2,12,82,48,4,1,14,30
6787,4577.5,46,78,33,4,0,8,21
6788,4448.95,42,60,35,1,1,10,22
6789,3051,8,64,42,4,0,11,30
6790,3925.45,36,54,37,3,1,9,27
6791,2978.45,2,74,35,3,1,10,19
6792,4872.5,37,67,37,4,0,8,27
6793,3734.75,30,62,40,3,0,7,26
6794,4803.5,27,88,38,4,0,13,19
6795,2911.2,24,49,32,4,1,6,24
6796,5439.2,46,78,44,4,1,11,26
6797,3999.5,32,74,36,2,0,12,21
6798,2229.7,5,53,31,4,1,5,25
6799,5315.25,50,76,35,3,0,13,15
6800,4261.25,28,81,31,1,0,13,15
6801,3369.5,17,60,49,2,0,9,33
6802,3623.2,21,51,44,2,1,6,34
6803,3847.45,26,77,35,1,1,12,17
6804,2507.5,15,40,43,4,0,5,37
6805,5678.95,50,97,43,3,1,12,30
6806,3554.5,18,53,44,2,0,6,37
6807,3607.75,29,34,40,3,0,5,30
6808,2500.7,2,32,49,2,1,5,37
6809,4994.2,44,64,43,4,1,9,30
6810,3128.7,16,39,42,2,1,4,31
6811,4169,33,82,35,2,0,12,16
6812,1486.25,1,25,42,3,0,2,33
6813,2308.95,9,21,34,1,1,3,28
6814,5722.7,49,81,33,4,1,14,17
6815,4349.95,38,62,42,3,1,8,30
6816,3246.2,16,70,32,4,1,9,18
6817,2973.75,5,49,36,3,0,8,22
6818,3386.95,29,52,45,3,1,6,38
6819,5733.95,50,75,47,3,1,11,34
6820,3801.2,22,73,40,4,1,10,28
6821,3332.25,21,41,40,1,0,4,31
6822,4046.95,21,85,31,3,1,8,22
6823,2488.2,12,49,33,4,1,7,20
6824,4287.2,16,92,39,2,1,14,22
6825,5048.75,44,94,47,1,0,9,34
6826,5079.45,40,71,43,3,1,11,29
6827,3185,25,61,33,2,0,7,24
6828,3161.7,8,89,45,4,1,10,29
6829,3660.5,40,33,43,2,0,4,37
6830,4411,33,60,35,2,0,8,20
6831,3859.7,39,57,40,2,1,6,31
6832,3623.25,15,83,39,1,0,8,25
6833,3044.2,13,92,32,4,1,13,14
6834,4163.45,28,71,42,3,1,12,27
6835,4275.5,28,87,30,4,0,12,13
6836,3485.75,8,87,36,3,0,10,20
6837,3657.25,28,69,41,3,0,8,29
6838,1918.2,2,53,38,2,1,7,28
6839,4673.7,40,79,35,2,1,8,23
6840,3739.95,19,63,48,1,1,10,34
6841,4526.2,31,92,36,2,1,14,18
6842,3587.7,9,79,37,2,1,12,23
6843,4090.2,11,87,49,4,1,15,30
6844,3876.5,46,41,30,2,0,4,25
6845,3143.95,6,68,49,1,1,11,36
6846,4559.45,39,73,30,3,1,12,15
6847,2967.45,26,27,47,1,1,4,37
6848,3341.45,29,29,36,3,1,3,31
6849,4152.95,23,91,33,3,1,12,18
6850,3778.5,10,93,48,4,0,12,31
6851,4265,49,34,41,2,0,5,32
6852,4858.75,51,83,31,1,0,10,16
6853,3124.95,26,44,45,1,1,5,38
6854,4519,45,80,34,2,0,10,18
6855,1734.75,3,20,44,1,0,3,38
6856,3442.2,25,65,44,4,1,8,30
6857,3596.2,41,24,31,2,1,3,22
6858,2365,1,29,49,4,0,5,42
6859,3144.95,13,52,49,1,1,8,40
6860,2673.5,3,48,38,2,0,6,25
6861,4093.25,19,85,41,3,0,8,27
6862,2508.95,14,30,48,1,1,4,40
6863,3391.5,5,87,37,4,0,14,21
6864,5060.25,39,67,39,3,0,12,25
6865,3496.45,26,68,43,3,1,7,33
6866,4843.7,39,84,31,2,1,12,13
6867,3868.2,19,89,43,2,1,14,22
6868,3060.5,8,61,34,2,0,10,17
6869,4052,45,20,40,2,0,3,32
6870,3714.5,34,52,34,2,0,7,21
6871,4104.95,45,36,49,3,1,4,40
6872,4966.95,41,68,36,1,1,11,18
6873,4305.75,19,84,43,3,0,12,30
6874,3699.7,33,35,33,4,1,4,25
6875,4359.5,41,37,40,2,0,6,27
6876,4566.45,48,63,37,3,1,10,23
6877,1399.7,2,24,37,2,1,2,33
6878,4705.75,47,87,30,1,0,13,16
6879,3415,27,31,33,2,0,4,26
6880,3604.7,22,86,45,2,1,9,35
6881,2609,9,25,44,4,0,3,38
6882,3925.7,43,26,49,2,1,3,43
6883,2926.25,10,52,31,3,0,5,19
6884,4983,35,80,46,2,0,10,32
6885,3736.7,8,78,46,4,1,13,29
6886,3638.5,21,73,30,4,0,7,17
6887,3671.7,13,76,46,4,1,12,29
6888,4667.45,50,54,36,3,1,7,25
6889,4266.45,20,73,47,3,1,10,35
6890,2442.25,15,33,34,1,0,4,29
6891,3940.7,24,59,44,2,1,6,31
6892,3372.45,11,88,41,3,1,9,31
6893,2708.5,4,49,41,2,0,5,31
6894,4467.75,40,49,41,1,0,8,26
6895,4413,32,61,46,2,0,7,32
6896,2095.75,11,37,39,3,0,4,32
6897,2681.95,6,80,49,1,1,10,36
6898,4069.5,28,49,38,2,0,6,31
6899,3774.5,15,79,47,2,0,8,35
6900,4318,37,82,34,4,0,9,24
6901,3534.25,10,98,46,3,0,10,33
6902,4426.45,37,85,41,1,1,15,19
6903,3318.45,12,67,40,3,1,10,29
6904,4195,35,69,37,2,0,7,28
6905,4247.95,19,84,46,1,1,9,32
6906,4455.45,21,99,32,3,1,17,9
6907,3079.25,19,20,31,1,0,3,27
6908,3143.45,33,27,44,3,1,4,37
6909,4317,37,45,45,4,0,5,36
6910,2455.25,5,37,39,1,0,5,27
6911,2521.45,5,70,44,1,1,7,33
6912,3126.5,22,34,42,2,0,4,33
6913,2241.25,8,43,31,1,0,6,19
6914,4855.7,37,72,32,4,1,7,21
6915,2580.25,4,45,35,1,0,4,27
6916,2857.45,14,28,39,1,1,4,31
6917,4324.25,24,89,47,1,0,11,35
6918,2089,10,35,36,2,0,6,24
6919,4714,46,62,32,2,0,6,24
6920,4308.25,39,63,38,1,0,7,29
6921,2269.7,2,61,42,2,1,8,27
6922,5557.7,49,56,48,2,1,10,35
6923,3362.7,6,99,44,2,1,12,29
6924,5048.95,50,50,48,1,1,7,38
6925,3054.5,17,46,30,2,0,7,19
6926,4486.95,32,60,46,3,1,7,32
6927,2357.25,3,62,33,1,0,6,21
6928,2738.95,6,68,45,3,1,8,32
6929,3100.25,27,51,31,3,0,6,21
6930,2046.75,5,44,42,1,0,5,36
